"","V2","V258","V45","V46"
"61111",642,0.805135871485807,3,1
"61112",642,0.893129489002111,2,1
"61113",642,0.901593221204406,3,1
"61114",642,1.41047131464079,1,1
"61115",642,1.17797587512517,3,1
"61116",642,0.703862532349317,-1,-1
"61117",642,1.1101623664774,2,1
"61118",642,0.78500747469866,3,1
"61119",642,1.31319743087246,1,1
"61120",642,1.02705384722348,1,1
"61121",642,0.872230527442953,3,1
"61122",642,1.29678746506422,2,2
"61123",642,1.02705384722348,3,2
"61124",642,1.05579379852398,1,1
"61125",642,0.702181407485249,2,3
"61126",642,0.942094133705863,2,2
"61127",642,1.17310422058219,1,1
"61128",642,1.84361258823837,2,2
"61129",642,0.916632896607425,1,1
"61130",642,1.07466105572585,2,1
"61131",642,1.31612747701951,1,3
"61132",642,1.2434189792988,3,1
"61133",642,1.11907708136892,1,1
"61134",642,0.702181407485249,1,1
"61135",642,0.870801251777056,3,1
"61136",642,1.16859196471305,1,1
"61137",642,1.22847501597747,2,1
"61138",642,1.05579379852398,2,3
"61139",642,0.919116228005719,1,1
"61140",642,1.17310422058219,1,1
"61141",642,0.734786322328964,1,1
"61142",642,0.628062755803908,-1,-1
"61143",642,1.18451472931756,1,1
"61144",642,1.31612747701951,2,1
"61145",642,1.26942418317671,1,1
"61146",642,1.29678746506422,2,2
"61147",642,0.942094133705863,-1,2
"61148",642,0.870801251777056,1,1
"61149",642,1.02705384722348,1,1
"61150",642,0.78500747469866,2,2
"61151",642,0.81637617354099,1,1
"61152",642,0.780201563872497,3,1
"61153",642,1.02705384722348,1,1
"61154",642,1.1101623664774,3,3
"61155",642,0.702181407485249,1,1
"61156",642,1.02705384722348,3,1
"61157",642,0.780201563872497,3,1
"61158",642,2.04845843137596,1,1
"61159",642,1.22536006481127,1,1
"61160",642,1.02705384722348,3,3
"61161",642,1.84361258823837,1,1
"61162",642,0.942094133705863,-1,-1
"61163",642,1.29678746506422,2,1
"61164",642,0.747626166379676,2,3
"61165",642,1.22847501597747,1,1
"61166",642,0.753018865996291,3,1
"61167",642,1.18451472931756,1,1
"61168",642,0.735944507529994,2,1
"61169",642,1.3300384257069,3,1
"61170",642,0.893129489002111,1,1
"61171",642,0.811433899083968,1,1
"61172",642,0.728727934835121,1,1
"61173",642,0.803868797077842,3,3
"61174",642,0.735944507529994,1,1
"61175",642,1.1101623664774,2,1
"61176",642,0.942094133705863,3,1
"61177",642,1.02705384722348,2,2
"61178",643,1.04398,2,1
"61179",643,0.91584,2,2
"61180",643,1.82382,2,1
"61181",643,0.9182,1,1
"61182",643,0.91584,2,1
"61183",643,0.88746,2,1
"61184",643,1.04398,2,1
"61185",643,0.91584,2,1
"61186",643,1.82382,2,1
"61187",643,0.91584,2,2
"61188",643,0.91584,2,2
"61189",643,0.88746,2,2
"61190",643,0.9182,2,2
"61191",643,0.90143,2,1
"61192",643,1.06128,2,1
"61193",643,0.9182,2,1
"61194",643,0.9182,2,1
"61195",643,0.88746,2,1
"61196",643,0.90143,2,1
"61197",643,0.91584,2,1
"61198",643,0.64185,3,3
"61199",643,1.31324,3,2
"61200",643,0.96146,3,2
"61201",643,0.64185,3,-1
"61202",643,0.64185,1,1
"61203",643,0.64185,3,2
"61204",643,0.64185,2,3
"61205",643,0.62558,2,1
"61206",643,0.96146,1,1
"61207",643,1.31324,3,1
"61208",643,0.64185,2,1
"61209",643,0.96146,1,1
"61210",643,0.62558,3,1
"61211",643,0.62558,3,1
"61212",643,0.64185,3,1
"61213",643,0.62558,2,1
"61214",643,0.89888,1,1
"61215",643,0.89888,1,1
"61216",643,0.63249,3,1
"61217",643,0.91146,1,1
"61218",643,0.63249,3,1
"61219",643,1.39895,1,1
"61220",643,0.63139,3,1
"61221",643,0.63139,3,1
"61222",643,0.89888,1,1
"61223",643,1.67749,3,1
"61224",643,1.39895,3,1
"61225",643,1.39895,-1,-1
"61226",643,1.67749,-1,-1
"61227",643,1.67749,2,1
"61228",643,1.39895,1,1
"61229",643,1.39895,-1,1
"61230",643,0.63249,3,1
"61231",643,1.39895,3,1
"61232",643,1.39895,-1,-1
"61233",643,1.67749,3,3
"61234",643,0.63139,3,1
"61235",643,1.68404,-1,1
"61236",643,1.39895,-1,1
"61237",643,0.91146,2,1
"61238",643,1.39895,-1,-1
"61239",643,0.89888,1,-1
"61240",643,0.63249,-1,-1
"61241",643,0.91146,2,1
"61242",643,0.63139,3,1
"61243",643,0.63139,3,1
"61244",643,0.91146,-1,-1
"61245",643,0.89888,2,1
"61246",643,0.89888,3,1
"61247",643,0.63139,3,1
"61248",643,0.91146,3,3
"61249",643,0.63249,2,2
"61250",643,0.63139,3,3
"61251",643,0.91146,3,3
"61252",643,1.67749,3,3
"61253",643,0.89888,3,3
"61254",643,0.63249,3,3
"61255",643,0.63249,2,2
"61256",643,0.91146,3,3
"61257",643,0.63139,3,3
"61258",643,0.63139,3,3
"61259",643,0.89888,2,1
"61260",643,0.63139,2,3
"61261",643,0.63139,3,2
"61262",643,0.63249,3,2
"61263",643,0.63249,1,2
"61264",643,0.63139,3,3
"61265",643,0.89888,3,2
"61266",643,0.91146,2,3
"61267",643,0.89888,3,3
"61268",643,0.91146,3,1
"61269",643,0.89888,3,1
"61270",643,0.91146,2,1
"61271",643,0.63249,3,1
"61272",643,1.67749,2,1
"61273",643,0.63249,3,1
"61274",643,1.67749,3,1
"61275",643,1.39895,2,1
"61276",643,0.63249,2,1
"61277",643,0.91146,2,3
"61278",643,1.39895,2,1
"61279",643,1.39895,3,1
"61280",643,1.39895,3,3
"61281",643,1.39895,1,1
"61282",643,1.67749,3,1
"61283",643,1.68404,2,2
"61284",643,0.63249,-1,1
"61285",643,0.89888,3,1
"61286",643,0.63249,3,1
"61287",643,0.89888,2,1
"61288",643,0.63139,1,2
"61289",643,0.91146,3,2
"61290",643,0.63139,2,3
"61291",643,0.91146,2,3
"61292",643,0.89888,1,2
"61293",643,0.63139,3,2
"61294",643,1.67749,2,2
"61295",643,0.63139,2,1
"61296",643,1.67749,1,2
"61297",643,0.63139,2,3
"61298",643,0.95391,3,3
"61299",643,0.69401,3,1
"61300",643,0.95391,3,2
"61301",643,0.61266,3,2
"61302",643,0.61266,3,2
"61303",643,0.95391,2,1
"61304",643,0.69401,3,1
"61305",643,0.69401,3,2
"61306",643,2.58447,1,1
"61307",643,2.58447,2,1
"61308",643,0.61491,1,1
"61309",643,0.69401,2,1
"61310",643,0.61491,2,1
"61311",643,0.61491,2,3
"61312",643,0.95391,1,2
"61313",643,0.95391,3,3
"61314",643,0.95391,3,3
"61315",643,1.37765,3,3
"61316",643,2.58447,1,-1
"61317",643,1.04334,3,3
"61318",643,0.95328,3,3
"61319",643,0.94783,3,3
"61320",643,0.95328,2,1
"61321",643,0.95328,2,1
"61322",643,0.94783,3,3
"61323",643,0.99689,2,1
"61324",643,0.99689,2,1
"61325",643,1.04334,3,3
"61326",643,0.9361,3,3
"61327",643,0.99689,3,3
"61328",643,1.24768,3,3
"61329",643,0.94783,3,3
"61330",643,0.95328,2,3
"61331",643,0.94783,3,3
"61332",643,0.9361,3,3
"61333",643,0.84998,3,3
"61334",643,1.04278,3,3
"61335",643,1.04278,3,3
"61336",643,1.2092,3,3
"61337",643,1.2092,3,3
"61338",643,0.84998,-1,-1
"61339",643,0.88317,3,3
"61340",643,0.88317,3,3
"61341",643,0.87041,3,3
"61342",643,0.87041,3,3
"61343",643,0.84998,-1,3
"61344",643,0.88317,3,3
"61345",643,0.99809,3,3
"61346",643,0.84998,3,3
"61347",643,0.84998,3,3
"61348",643,0.99809,3,3
"61349",643,0.99809,3,3
"61350",643,1.71312,3,3
"61351",643,1.04278,1,2
"61352",643,0.97674,3,1
"61353",643,1.0157,2,1
"61354",643,1.46062,2,1
"61355",643,1.05542,2,1
"61356",643,0.84572,-2,1
"61357",643,0.84128,2,1
"61358",643,0.84128,1,1
"61359",643,0.84128,2,1
"61360",643,0.84572,2,3
"61361",643,1.45801,1,3
"61362",643,0.84128,3,1
"61363",643,1.46062,1,1
"61364",643,0.84572,2,3
"61365",643,1.05542,1,1
"61366",643,1.0157,3,1
"61367",643,0.84572,1,1
"61368",643,0.84128,3,3
"61369",643,0.87041,3,3
"61370",643,1.2092,3,3
"61371",643,0.84998,3,3
"61372",643,1.71312,2,2
"61373",643,1.04278,1,1
"61374",643,0.84998,2,2
"61375",643,1.2092,2,2
"61376",643,1.2092,3,3
"61377",643,0.88317,2,3
"61378",643,0.84998,3,2
"61379",643,1.2092,3,3
"61380",643,0.84998,2,2
"61381",643,1.04278,2,2
"61382",643,1.04278,2,2
"61383",643,1.2092,3,3
"61384",643,0.87041,2,2
"61385",643,0.84998,2,3
"61386",643,0.87041,2,3
"61387",643,0.87041,2,3
"61388",643,1.50125,1,1
"61389",643,1.50125,2,1
"61390",643,0.75779,3,1
"61391",643,1.50125,1,1
"61392",643,1.04778,3,1
"61393",643,1.04778,3,1
"61394",643,1.51418,3,1
"61395",643,1.51418,1,1
"61396",643,1.04778,2,1
"61397",643,0.75779,2,1
"61398",643,1.04778,3,3
"61399",643,0.75779,3,1
"61400",643,0.75379,3,1
"61401",643,0.75379,3,1
"61402",643,0.75379,1,1
"61403",643,0.75379,1,1
"61404",643,0.75379,1,3
"61405",643,1.04778,2,1
"61406",643,0.75379,3,1
"61407",643,1.04143,1,1
"61408",643,1.04143,1,1
"61409",643,1.46569,2,1
"61410",643,0.75379,3,1
"61411",643,0.75379,3,1
"61412",643,0.75379,2,1
"61413",643,0.75379,3,1
"61414",643,1.04143,2,1
"61415",643,1.04778,3,1
"61416",643,0.88385,1,1
"61417",643,0.75379,2,2
"61418",643,1.04778,3,1
"61419",643,0.75379,3,3
"61420",643,0.88385,1,1
"61421",643,1.04143,2,1
"61422",643,1.04778,3,3
"61423",643,1.46569,2,1
"61424",643,0.75379,3,1
"61425",643,0.72308,3,1
"61426",643,0.72308,3,1
"61427",643,1.37465,3,1
"61428",643,0.72308,3,1
"61429",643,1.37465,3,1
"61430",643,0.72308,3,1
"61431",643,0.71741,2,1
"61432",643,0.72308,3,1
"61433",643,0.72308,3,1
"61434",643,0.71741,3,1
"61435",643,0.71741,3,1
"61436",643,0.72308,3,1
"61437",643,1.28178,3,2
"61438",643,0.72308,3,1
"61439",643,1.37465,3,1
"61440",643,0.76103,1,1
"61441",643,0.94173,1,1
"61442",643,0.76103,1,1
"61443",643,0.97502,1,1
"61444",643,1.00214,1,1
"61445",643,0.75924,1,1
"61446",643,1.0096,3,1
"61447",643,0.97502,1,1
"61448",643,0.76103,1,1
"61449",643,0.76103,3,1
"61450",643,0.76103,1,1
"61451",643,0.76103,1,1
"61452",643,0.75924,1,1
"61453",643,1.00214,1,1
"61454",643,0.94173,1,1
"61455",643,0.76103,2,1
"61456",643,0.75924,2,1
"61457",643,0.76103,1,1
"61458",643,0.76103,3,1
"61459",643,0.75924,3,3
"61460",643,2.59877,1,1
"61461",643,0.75924,3,1
"61462",643,0.97502,3,1
"61463",643,0.76103,3,1
"61464",643,2.59877,1,2
"61465",643,0.76103,1,1
"61466",643,0.97502,1,1
"61467",643,2.61091,3,3
"61468",643,1.0096,3,3
"61469",643,0.97502,3,1
"61470",643,0.97502,1,1
"61471",643,0.76103,1,1
"61472",643,0.94173,1,1
"61473",643,1.00214,1,3
"61474",643,0.75924,1,1
"61475",643,0.76103,1,1
"61476",643,0.75924,1,1
"61477",643,0.94239,1,1
"61478",643,0.94239,1,1
"61479",643,0.94239,1,1
"61480",643,0.75408,1,1
"61481",643,0.75408,1,1
"61482",643,0.75408,1,1
"61483",643,0.94858,1,1
"61484",643,1.15319,1,1
"61485",643,0.94239,1,1
"61486",643,1.33519,1,1
"61487",643,1.2946,1,1
"61488",643,1.15319,1,1
"61489",643,0.85859,1,1
"61490",643,0.85859,1,1
"61491",643,1.33519,2,1
"61492",643,1.15319,2,1
"61493",643,0.94858,1,1
"61494",643,1.15319,1,1
"61495",643,1.33519,1,1
"61496",643,1.33519,2,1
"61497",643,1.33519,1,1
"61498",643,1.15319,1,1
"61499",643,1.17812,2,1
"61500",643,0.70788,2,1
"61501",643,0.70788,2,1
"61502",643,1.2375,2,3
"61503",643,1.49875,2,1
"61504",643,1.2375,2,1
"61505",643,0.71345,3,1
"61506",643,1.49875,3,2
"61507",643,1.2375,2,1
"61508",643,1.03563,2,2
"61509",643,0.70788,2,1
"61510",643,0.70788,2,1
"61511",643,1.2375,2,1
"61512",643,1.53438,1,3
"61513",643,0.70788,2,3
"61514",643,1.03563,2,2
"61515",643,0.71345,3,2
"61516",643,0.71345,2,2
"61517",643,0.71345,1,2
"61518",643,1.10938,1,2
"61519",643,0.87026,1,1
"61520",643,0.87026,1,2
"61521",643,0.88281,1,1
"61522",643,1.07457,1,1
"61523",643,1.10938,1,2
"61524",643,0.88281,1,1
"61525",643,1.10938,1,1
"61526",643,1.10938,1,2
"61527",643,1.07457,1,2
"61528",643,1.07457,1,2
"61529",643,1.10938,2,2
"61530",643,0.87026,2,2
"61531",643,0.87026,1,2
"61532",643,1.11719,1,2
"61533",643,0.87026,3,1
"61534",643,0.88281,1,2
"61535",643,1.10938,3,1
"61536",643,0.87026,2,1
"61537",643,1.2946,3,2
"61538",643,0.94858,3,1
"61539",643,0.75759,3,2
"61540",643,0.85859,3,2
"61541",643,0.85859,3,1
"61542",643,0.75408,2,1
"61543",643,1.33519,3,1
"61544",643,1.33519,3,1
"61545",643,0.85859,3,1
"61546",643,0.75408,-1,1
"61547",643,0.94858,2,2
"61548",643,0.85859,3,2
"61549",643,0.94858,2,2
"61550",643,0.94239,3,2
"61551",643,0.94858,1,2
"61552",643,0.85859,3,2
"61553",643,0.85859,3,1
"61554",643,1.33519,3,1
"61555",643,0.75408,2,2
"61556",643,0.85859,2,2
"61557",643,0.88281,2,1
"61558",643,1.07457,1,1
"61559",643,1.11719,2,1
"61560",643,0.88281,3,2
"61561",643,1.07457,2,1
"61562",643,1.07457,1,1
"61563",643,1.02068,2,1
"61564",643,1.07457,1,3
"61565",643,1.07457,-1,1
"61566",643,0.88281,3,3
"61567",643,0.88281,2,2
"61568",643,1.10938,3,3
"61569",643,1.07457,2,2
"61570",643,1.07457,1,1
"61571",643,1.10938,2,1
"61572",643,0.88281,3,1
"61573",643,1.10938,1,1
"61574",643,0.88281,3,3
"61575",643,1.15833,3,2
"61576",643,1.2375,3,2
"61577",643,1.2375,2,2
"61578",643,1.2375,2,2
"61579",643,1.17812,2,2
"61580",643,1.49875,2,2
"61581",643,1.03563,2,2
"61582",643,1.17812,2,2
"61583",643,1.15833,2,1
"61584",643,1.17812,2,2
"61585",643,1.03563,2,2
"61586",643,1.15833,2,2
"61587",643,1.2375,2,3
"61588",643,1.15833,2,2
"61589",643,1.17812,2,2
"61590",643,0.70788,2,2
"61591",643,1.2375,2,2
"61592",643,1.03563,2,2
"61593",643,1.15833,2,2
"61594",643,1.37576,2,1
"61595",643,0.84255,3,1
"61596",643,0.84255,1,1
"61597",643,0.84255,3,1
"61598",643,1.16628,3,2
"61599",643,0.84255,3,1
"61600",643,0.84255,3,1
"61601",643,1.00252,3,1
"61602",643,1.00252,1,1
"61603",643,0.84255,2,1
"61604",643,0.91873,3,3
"61605",643,1.39099,3,1
"61606",643,0.84255,2,1
"61607",643,0.84255,2,2
"61608",643,0.84255,2,2
"61609",643,0.91873,3,3
"61610",643,0.74935,2,2
"61611",643,2.37499,1,1
"61612",643,1.48125,1,1
"61613",643,0.75651,2,2
"61614",643,0.74935,1,2
"61615",643,1.63379,1,3
"61616",643,0.75078,1,3
"61617",643,0.75,3,1
"61618",643,0.74935,3,1
"61619",643,1.63379,3,2
"61620",643,0.75,3,2
"61621",643,0.75078,2,2
"61622",643,0.75078,2,1
"61623",643,0.75078,2,1
"61624",643,0.75651,2,1
"61625",643,1.48125,1,1
"61626",643,0.75651,2,1
"61627",643,0.75078,2,1
"61628",643,2.37499,-1,1
"61629",643,0.74935,2,1
"61630",643,0.74935,2,2
"61631",643,1.63379,3,1
"61632",643,0.74935,2,1
"61633",643,1.96599,3,3
"61634",643,0.70149,2,1
"61635",643,0.70149,2,2
"61636",643,1.01718,3,1
"61637",643,1.01718,3,1
"61638",643,1.01718,3,1
"61639",643,0.84267,1,1
"61640",643,1.22172,-1,1
"61641",643,0.70675,2,2
"61642",643,0.70675,3,1
"61643",643,0.70149,3,1
"61644",643,1.01718,1,1
"61645",643,1.22172,3,1
"61646",643,0.75,3,3
"61647",643,0.75,2,1
"61648",643,2.37499,3,3
"61649",643,0.75651,2,1
"61650",643,0.74935,3,1
"61651",643,1.48125,2,2
"61652",643,0.75078,3,3
"61653",643,0.75,2,1
"61654",643,0.74935,3,3
"61655",643,0.74935,2,1
"61656",643,0.75651,3,3
"61657",643,0.75,2,2
"61658",643,0.75,3,3
"61659",643,0.75078,1,3
"61660",643,0.75651,3,3
"61661",643,0.75,2,1
"61662",643,0.75,3,3
"61663",643,0.75078,2,2
"61664",643,0.74935,3,2
"61665",643,0.75651,2,1
"61666",643,0.75,3,1
"61667",643,0.75651,-1,1
"61668",643,0.91873,1,3
"61669",643,0.84255,2,3
"61670",643,1.39099,3,3
"61671",643,0.91873,3,3
"61672",643,0.84255,3,3
"61673",643,0.84255,3,3
"61674",643,0.84255,3,3
"61675",643,0.84255,3,1
"61676",643,0.84255,2,1
"61677",643,0.91873,-1,1
"61678",643,1.00252,-2,1
"61679",643,1.37576,1,1
"61680",643,0.91873,3,1
"61681",643,0.84255,2,3
"61682",643,1.39099,3,1
"61683",643,1.37576,2,1
"61684",643,1.80035,2,1
"61685",643,0.71165,1,1
"61686",643,0.87102,1,1
"61687",643,2.31012,3,1
"61688",643,0.72985,3,1
"61689",643,1.80035,1,1
"61690",643,0.80268,1,1
"61691",643,0.87102,2,1
"61692",643,0.71165,3,1
"61693",643,1.63894,2,1
"61694",643,0.87102,3,1
"61695",643,0.72985,2,2
"61696",643,1.80035,1,1
"61697",643,1.63894,2,1
"61698",643,0.72985,1,1
"61699",643,0.71165,1,1
"61700",643,0.94239,3,1
"61701",643,0.94858,2,1
"61702",643,1.33519,3,2
"61703",643,1.33519,3,1
"61704",643,0.85859,1,1
"61705",643,0.94858,3,3
"61706",643,1.2946,1,1
"61707",643,0.94858,1,2
"61708",643,1.15319,3,2
"61709",643,1.33519,2,1
"61710",643,0.85859,3,2
"61711",643,0.75759,1,1
"61712",643,0.75408,-5,2
"61713",643,0.75759,3,2
"61714",643,1.33519,3,2
"61715",643,1.15319,3,2
"61716",643,0.94239,3,-1
"61717",643,0.94239,2,1
"61718",643,0.94858,1,2
"61719",643,1.17812,3,1
"61720",643,0.70788,2,1
"61721",643,1.03563,1,1
"61722",643,0.71345,3,2
"61723",643,1.03563,2,1
"61724",643,0.71345,3,1
"61725",643,0.71345,3,1
"61726",643,1.2375,3,2
"61727",643,1.17812,3,3
"61728",643,1.2375,2,1
"61729",643,1.2375,3,1
"61730",643,1.17812,3,1
"61731",643,1.03563,3,1
"61732",643,1.53438,1,1
"61733",643,1.2375,2,2
"61734",643,1.49875,2,1
"61735",643,1.17812,3,1
"61736",643,1.15833,3,1
"61737",643,1.2375,3,1
"61738",643,1.33388,1,3
"61739",643,0.7824,1,1
"61740",643,0.90023,3,1
"61741",643,0.80596,3,1
"61742",643,0.7824,2,3
"61743",643,1.32445,3,1
"61744",643,1.32445,2,3
"61745",643,0.90023,1,1
"61746",643,0.7824,3,1
"61747",643,1.33388,1,1
"61748",643,1.34802,3,1
"61749",643,0.78682,3,1
"61750",643,0.80596,1,1
"61751",643,0.78682,2,1
"61752",643,1.34802,1,1
"61753",643,0.80596,3,1
"61754",643,0.64576,2,-1
"61755",643,0.64331,3,1
"61756",643,0.89341,2,1
"61757",643,0.64331,3,1
"61758",643,0.64331,2,1
"61759",643,1.00312,1,1
"61760",643,0.71815,2,2
"61761",643,0.64331,3,-1
"61762",643,0.64576,1,1
"61763",643,1.00312,1,2
"61764",643,0.64331,1,1
"61765",643,0.64331,1,1
"61766",643,0.64576,2,1
"61767",643,1.00312,3,1
"61768",643,0.89341,2,2
"61769",643,0.64576,3,3
"61770",643,1.39871,2,2
"61771",643,0.73126,1,1
"61772",643,1.39638,3,1
"61773",643,0.73126,2,1
"61774",643,0.73126,1,1
"61775",643,1.07712,2,1
"61776",643,1.34815,1,1
"61777",643,1.39638,1,1
"61778",643,1.21944,2,1
"61779",643,0.82228,2,1
"61780",643,1.21944,3,2
"61781",643,1.07712,2,2
"61782",643,0.74314,1,1
"61783",643,1.39638,3,2
"61784",643,1.07712,3,1
"61785",643,1.07712,2,1
"61786",643,1.07712,2,2
"61787",643,0.73126,2,2
"61788",643,1.34815,2,2
"61789",643,1.39638,2,2
"61790",643,0.74314,3,1
"61791",643,0.73126,2,2
"61792",643,0.74314,1,2
"61793",643,0.73126,2,2
"61794",643,0.71815,1,2
"61795",643,1.65516,1,2
"61796",643,0.71815,1,2
"61797",643,1.00312,3,1
"61798",643,0.64331,1,1
"61799",643,0.64331,1,2
"61800",643,0.64331,3,1
"61801",643,0.64331,3,1
"61802",643,0.71815,1,3
"61803",643,0.64331,1,1
"61804",643,0.71815,1,3
"61805",643,0.64576,1,3
"61806",643,1.00312,1,2
"61807",643,1.65516,1,1
"61808",643,1.65516,1,2
"61809",643,0.71815,1,2
"61810",643,0.78682,1,1
"61811",643,0.80596,3,2
"61812",643,1.35445,3,2
"61813",643,1.35445,1,1
"61814",643,0.80596,1,1
"61815",643,0.80596,2,1
"61816",643,0.78682,1,1
"61817",643,0.78682,3,1
"61818",643,0.90023,3,1
"61819",643,0.78682,1,3
"61820",643,1.35445,3,2
"61821",643,1.32445,3,1
